booking_id,meal_plan,car_parking_space,room_type,special_requests
TMD00526,Meal Plan 1,0,Room_Type 1,0
TMD00527,Not Selected,0,Room_Type 1,1
TMD00528,Meal Plan 2,0,Room_Type 4,0
TMD00529,Meal Plan 1,0,Room_Type 4,0
TMD00530,Meal Plan 1,0,Room_Type 1,1
TMD00531,Meal Plan 1,0,Room_Type 1,2
TMD00532,Meal Plan 1,0,Room_Type 1,0
TMD00533,Meal Plan 1,0,Room_Type 1,0
TMD00534,Meal Plan 1,0,Room_Type 1,1
TMD00535,Meal Plan 1,0,Room_Type 4,1
TMD00536,Meal Plan 1,0,Room_Type 4,0
TMD00537,Meal Plan 1,0,Room_Type 6,0
TMD00538,Not Selected,0,Room_Type 1,1
TMD00539,Meal Plan 1,0,Room_Type 1,0
TMD00540,Meal Plan 1,0,Room_Type 4,0
TMD00541,Meal Plan 1,0,Room_Type 1,0
TMD00542,Meal Plan 1,0,Room_Type 1,1
TMD00543,Meal Plan 1,0,Room_Type 4,1
TMD00544,Not Selected,0,Room_Type 1,1
TMD00545,Meal Plan 1,0,Room_Type 4,1
TMD00546,Meal Plan 1,0,Room_Type 1,0
TMD00547,Not Selected,0,Room_Type 1,1
TMD00548,Meal Plan 2,0,Room_Type 1,1
TMD00549,Meal Plan 1,0,Room_Type 1,2
TMD00550,Meal Plan 1,0,Room_Type 1,0
TMD00551,Meal Plan 1,0,Room_Type 1,0
TMD00552,Meal Plan 1,0,Room_Type 1,0
TMD00553,Meal Plan 1,0,Room_Type 1,0
TMD00554,Meal Plan 1,0,Room_Type 4,2
TMD00555,Meal Plan 1,0,Room_Type 6,0
TMD00556,Not Selected,0,Room_Type 1,0
TMD00557,Meal Plan 1,0,Room_Type 1,0
TMD00558,Meal Plan 1,0,Room_Type 1,0
TMD00559,Meal Plan 1,0,Room_Type 1,1
TMD00560,Meal Plan 2,0,Room_Type 1,1
TMD00561,Meal Plan 2,0,Room_Type 1,0
TMD00562,Meal Plan 1,0,Room_Type 1,1
TMD00563,Meal Plan 1,0,Room_Type 4,3
TMD00564,Meal Plan 1,0,Room_Type 1,0
TMD00565,Meal Plan 1,0,Room_Type 1,0
TMD00566,Meal Plan 2,0,Room_Type 1,0
TMD00567,Meal Plan 1,0,Room_Type 4,1
TMD00568,Meal Plan 1,0,Room_Type 1,1
TMD00569,Meal Plan 1,0,Room_Type 1,2
TMD00570,Meal Plan 1,0,Room_Type 4,1
TMD00571,Meal Plan 1,0,Room_Type 1,2
TMD00572,Meal Plan 1,0,Room_Type 1,0
TMD00573,Meal Plan 1,0,Room_Type 1,1
TMD00574,Meal Plan 1,0,Room_Type 1,0
TMD00575,Meal Plan 1,0,Room_Type 4,0
TMD00576,Meal Plan 1,0,Room_Type 4,1
TMD00577,Not Selected,0,Room_Type 1,1
TMD00578,Meal Plan 1,0,Room_Type 4,1
TMD00579,Meal Plan 1,0,Room_Type 5,0
TMD00580,Meal Plan 1,0,Room_Type 1,0
TMD00581,Not Selected,0,Room_Type 1,1
TMD00582,Meal Plan 1,0,Room_Type 1,0
TMD00583,Meal Plan 1,0,Room_Type 1,0
TMD00584,Meal Plan 2,0,Room_Type 1,0
TMD00585,Meal Plan 1,0,Room_Type 1,2
TMD00586,Meal Plan 1,0,Room_Type 1,0
TMD00587,Meal Plan 2,0,Room_Type 4,1
TMD00588,Meal Plan 1,1,Room_Type 1,1
TMD00589,Meal Plan 1,0,Room_Type 1,1
TMD00590,Meal Plan 1,0,Room_Type 1,2
TMD00591,Not Selected,0,Room_Type 1,0
TMD00592,Meal Plan 1,0,Room_Type 1,0
TMD00593,Meal Plan 1,0,Room_Type 1,0
TMD00594,Meal Plan 1,0,Room_Type 4,0
TMD00595,Meal Plan 1,0,Room_Type 1,0
TMD00596,Meal Plan 1,0,Room_Type 4,2
TMD00597,Meal Plan 1,0,Room_Type 1,0
TMD00598,Meal Plan 1,0,Room_Type 4,1
TMD00599,Meal Plan 1,0,Room_Type 1,0
TMD00600,Meal Plan 1,0,Room_Type 1,0
TMD00601,Not Selected,0,Room_Type 1,0
TMD00602,Meal Plan 1,0,Room_Type 1,2
TMD00603,Meal Plan 2,0,Room_Type 1,0
TMD00604,Meal Plan 1,0,Room_Type 4,0
TMD00605,Meal Plan 1,0,Room_Type 1,1
TMD00606,Meal Plan 1,0,Room_Type 1,0
TMD00607,Meal Plan 1,0,Room_Type 1,0
TMD00608,Meal Plan 1,0,Room_Type 1,0
TMD00609,Meal Plan 1,0,Room_Type 1,0
TMD00610,Meal Plan 1,0,Room_Type 1,0
TMD00611,Meal Plan 1,0,Room_Type 1,0
TMD00612,Meal Plan 1,0,Room_Type 1,0
TMD00613,Meal Plan 1,0,Room_Type 1,1
TMD00614,Meal Plan 1,0,Room_Type 1,0
TMD00615,Meal Plan 1,0,Room_Type 2,2
TMD00616,Meal Plan 1,0,Room_Type 1,3
TMD00617,Meal Plan 1,0,Room_Type 1,0
TMD00618,Not Selected,0,Room_Type 1,1
TMD00619,Meal Plan 2,0,Room_Type 7,1
TMD00620,Meal Plan 1,0,Room_Type 1,1
TMD00621,Meal Plan 2,0,Room_Type 1,0
TMD00622,Meal Plan 1,0,Room_Type 1,0
TMD00623,Meal Plan 1,0,Room_Type 6,1
TMD00624,Meal Plan 1,0,Room_Type 4,2
TMD00625,Meal Plan 1,0,Room_Type 1,1
TMD00626,Meal Plan 1,0,Room_Type 4,1
TMD00627,Meal Plan 1,0,Room_Type 1,0
TMD00628,Meal Plan 1,0,Room_Type 1,1
TMD00629,Not Selected,0,Room_Type 1,1
TMD00630,Meal Plan 1,0,Room_Type 1,0
TMD00631,Meal Plan 1,0,Room_Type 1,0
TMD00632,Meal Plan 1,0,Room_Type 1,1
TMD00633,Not Selected,0,Room_Type 1,2
TMD00634,Meal Plan 1,1,Room_Type 4,0
TMD00635,Meal Plan 1,0,Room_Type 4,1
TMD00636,Meal Plan 1,0,Room_Type 1,0
TMD00637,Meal Plan 1,0,Room_Type 1,0
TMD00638,Meal Plan 1,0,Room_Type 1,1
TMD00639,Meal Plan 1,0,Room_Type 4,0
TMD00640,Meal Plan 2,0,Room_Type 1,0
TMD00641,Meal Plan 1,0,Room_Type 1,0
TMD00642,Meal Plan 1,1,Room_Type 1,2
TMD00643,Meal Plan 1,0,Room_Type 1,0
TMD00644,Meal Plan 1,0,Room_Type 1,0
TMD00645,Not Selected,0,Room_Type 1,0
TMD00646,Meal Plan 1,0,Room_Type 4,1
TMD00647,Meal Plan 1,0,Room_Type 4,0
TMD00648,Meal Plan 1,0,Room_Type 1,0
TMD00649,Meal Plan 1,0,Room_Type 4,0
TMD00650,Meal Plan 1,0,Room_Type 1,0
TMD00651,Not Selected,0,Room_Type 1,0
TMD00652,Meal Plan 1,0,Room_Type 1,0
TMD00653,Not Selected,0,Room_Type 1,0
TMD00654,Meal Plan 1,0,Room_Type 2,1
TMD00655,Meal Plan 1,0,Room_Type 1,0
TMD00656,Meal Plan 2,0,Room_Type 5,1
TMD00657,Meal Plan 1,0,Room_Type 4,1
TMD00658,Meal Plan 1,0,Room_Type 7,1
TMD00659,Meal Plan 1,0,Room_Type 1,0
TMD00660,Meal Plan 1,0,Room_Type 1,2
TMD00661,Meal Plan 1,0,Room_Type 1,0
TMD00662,Meal Plan 1,0,Room_Type 1,1
TMD00663,Meal Plan 1,0,Room_Type 1,0
TMD00664,Meal Plan 1,0,Room_Type 1,0
TMD00665,Meal Plan 1,1,Room_Type 1,2
TMD00666,Meal Plan 2,0,Room_Type 1,1
TMD00667,Meal Plan 2,0,Room_Type 1,0
TMD00668,Not Selected,0,Room_Type 1,3
TMD00669,Meal Plan 1,0,Room_Type 1,0
TMD00670,Meal Plan 1,0,Room_Type 1,0
TMD00671,Meal Plan 2,0,Room_Type 1,0
TMD00672,Not Selected,0,Room_Type 1,0
TMD00673,Meal Plan 1,0,Room_Type 1,1
TMD00674,Meal Plan 2,0,Room_Type 1,1
TMD00675,Meal Plan 2,0,Room_Type 1,1
TMD00676,Not Selected,0,Room_Type 1,2
TMD00677,Meal Plan 1,0,Room_Type 1,1
TMD00678,Not Selected,1,Room_Type 1,0
TMD00679,Not Selected,0,Room_Type 1,1
TMD00680,Meal Plan 1,0,Room_Type 1,0
TMD00681,Not Selected,0,Room_Type 1,0
TMD00682,Meal Plan 1,0,Room_Type 6,0
TMD00683,Meal Plan 1,1,Room_Type 1,1
TMD00684,Meal Plan 2,0,Room_Type 1,2
TMD00685,Not Selected,1,Room_Type 1,1
TMD00686,Meal Plan 1,0,Room_Type 4,0
TMD00687,Meal Plan 1,0,Room_Type 7,2
TMD00688,Not Selected,0,Room_Type 1,0
TMD00689,Not Selected,0,Room_Type 1,0
TMD00690,Meal Plan 1,0,Room_Type 1,1
TMD00691,Meal Plan 1,0,Room_Type 1,0
TMD00692,Meal Plan 1,0,Room_Type 1,1
TMD00693,Meal Plan 1,0,Room_Type 1,0
TMD00694,Meal Plan 1,0,Room_Type 4,0
TMD00695,Meal Plan 1,0,Room_Type 1,0
TMD00696,Meal Plan 2,0,Room_Type 1,0
TMD00697,Not Selected,0,Room_Type 1,1
TMD00698,Meal Plan 1,0,Room_Type 1,2
TMD00699,Not Selected,0,Room_Type 1,0
TMD00700,Meal Plan 1,0,Room_Type 1,1
TMD00701,Meal Plan 1,0,Room_Type 4,1
TMD00702,Not Selected,0,Room_Type 4,3
TMD00703,Meal Plan 1,0,Room_Type 4,1
TMD00704,Meal Plan 1,0,Room_Type 4,0
TMD00705,Not Selected,0,Room_Type 1,0
TMD00706,Not Selected,0,Room_Type 1,1
TMD00707,Meal Plan 2,0,Room_Type 1,1
TMD00708,Not Selected,0,Room_Type 1,1
TMD00709,Meal Plan 1,0,Room_Type 1,0
TMD00710,Meal Plan 1,0,Room_Type 1,0
TMD00711,Meal Plan 1,0,Room_Type 1,0
TMD00712,Meal Plan 1,0,Room_Type 1,0
TMD00713,Meal Plan 1,0,Room_Type 1,0
TMD00714,Meal Plan 1,0,Room_Type 4,1
TMD00715,Meal Plan 1,0,Room_Type 1,0
TMD00716,Meal Plan 1,0,Room_Type 1,0
TMD00717,Not Selected,1,Room_Type 1,1
TMD00718,Meal Plan 1,0,Room_Type 1,0
TMD00719,Meal Plan 1,0,Room_Type 4,0
TMD00720,Meal Plan 1,0,Room_Type 4,1
TMD00721,Meal Plan 1,0,Room_Type 1,0
TMD00722,Meal Plan 1,0,Room_Type 1,0
TMD00723,Not Selected,0,Room_Type 1,0
TMD00724,Meal Plan 2,0,Room_Type 1,0
TMD00725,Meal Plan 2,0,Room_Type 1,1
TMD00726,Meal Plan 1,0,Room_Type 4,2
TMD00727,Meal Plan 1,0,Room_Type 4,0
TMD00728,Meal Plan 1,0,Room_Type 4,2
TMD00729,Meal Plan 1,1,Room_Type 4,0
TMD00730,Meal Plan 1,0,Room_Type 4,1
TMD00731,Meal Plan 2,0,Room_Type 1,0
TMD00732,Meal Plan 1,0,Room_Type 1,1
TMD00733,Meal Plan 1,0,Room_Type 6,0
TMD00734,Meal Plan 1,0,Room_Type 4,0
TMD00735,Meal Plan 2,0,Room_Type 1,1
TMD00736,Meal Plan 1,0,Room_Type 4,0
TMD00737,Meal Plan 1,0,Room_Type 1,1
TMD00738,Not Selected,0,Room_Type 1,0
TMD00739,Not Selected,0,Room_Type 1,0
TMD00740,Meal Plan 1,0,Room_Type 1,0
TMD00741,Meal Plan 1,0,Room_Type 2,0
TMD00742,Not Selected,0,Room_Type 1,0
TMD00743,Meal Plan 1,0,Room_Type 1,0
TMD00744,Meal Plan 1,0,Room_Type 1,0
TMD00745,Meal Plan 2,0,Room_Type 1,0
TMD00746,Meal Plan 1,0,Room_Type 4,1
TMD00747,Meal Plan 2,0,Room_Type 1,0
TMD00748,Meal Plan 1,0,Room_Type 1,1
TMD00749,Meal Plan 1,0,Room_Type 4,1
TMD00750,Meal Plan 2,0,Room_Type 1,0
TMD00751,Meal Plan 1,0,Room_Type 1,0
TMD00752,Meal Plan 2,0,Room_Type 1,1
TMD00753,Meal Plan 1,0,Room_Type 1,2
TMD00754,Meal Plan 1,0,Room_Type 1,2
TMD00755,Not Selected,0,Room_Type 1,2
TMD00756,Meal Plan 1,0,Room_Type 1,2
TMD00757,Meal Plan 2,0,Room_Type 1,1
TMD00758,Meal Plan 1,0,Room_Type 1,0
TMD00759,Meal Plan 1,0,Room_Type 4,2
TMD00760,Meal Plan 1,0,Room_Type 1,0
TMD00761,Meal Plan 1,0,Room_Type 6,1
TMD00762,Not Selected,0,Room_Type 1,1
TMD00763,Meal Plan 1,0,Room_Type 1,2
TMD00764,Meal Plan 1,0,Room_Type 1,0
TMD00765,Meal Plan 2,0,Room_Type 1,0
TMD00766,Meal Plan 1,0,Room_Type 4,0
TMD00767,Meal Plan 1,0,Room_Type 4,1
TMD00768,Meal Plan 1,0,Room_Type 4,0
TMD00769,Meal Plan 1,0,Room_Type 4,0
TMD00770,Meal Plan 2,0,Room_Type 1,0
TMD00771,Meal Plan 1,0,Room_Type 1,0
TMD00772,Not Selected,0,Room_Type 1,1
TMD00773,Meal Plan 1,0,Room_Type 1,1
TMD00774,Not Selected,0,Room_Type 1,0
TMD00775,Not Selected,0,Room_Type 1,1
TMD00776,Meal Plan 1,0,Room_Type 1,1
TMD00777,Meal Plan 1,0,Room_Type 1,0
TMD00778,Meal Plan 1,0,Room_Type 4,0
TMD00779,Meal Plan 1,0,Room_Type 1,3
TMD00780,Meal Plan 1,0,Room_Type 1,1
TMD00781,Meal Plan 1,0,Room_Type 4,1
TMD00782,Meal Plan 1,0,Room_Type 1,0
TMD00783,Meal Plan 1,0,Room_Type 1,0
TMD00784,Meal Plan 1,0,Room_Type 1,0
TMD00785,Meal Plan 1,0,Room_Type 1,0
TMD00786,Meal Plan 2,0,Room_Type 1,0
TMD00787,Meal Plan 1,1,Room_Type 1,2
TMD00788,Meal Plan 1,0,Room_Type 1,1
TMD00789,Meal Plan 1,0,Room_Type 1,0
TMD00790,Meal Plan 1,0,Room_Type 1,0
TMD00791,Meal Plan 1,0,Room_Type 1,0
TMD00792,Meal Plan 1,0,Room_Type 1,0
TMD00793,Meal Plan 1,0,Room_Type 1,0
TMD00794,Meal Plan 1,0,Room_Type 4,0
TMD00795,Meal Plan 2,0,Room_Type 1,1
TMD00796,Meal Plan 1,0,Room_Type 1,0
TMD00797,Meal Plan 1,0,Room_Type 1,0
TMD00798,Meal Plan 1,0,Room_Type 1,0
TMD00799,Meal Plan 1,0,Room_Type 1,1
TMD00800,Meal Plan 1,0,Room_Type 4,1
TMD00801,Meal Plan 1,0,Room_Type 1,0
TMD00802,Meal Plan 1,1,Room_Type 1,0
TMD00803,Not Selected,0,Room_Type 1,1
TMD00804,Meal Plan 1,0,Room_Type 1,2
TMD00805,Meal Plan 1,0,Room_Type 1,0
TMD00806,Meal Plan 1,0,Room_Type 1,2
TMD00807,Not Selected,0,Room_Type 1,2
TMD00808,Meal Plan 1,0,Room_Type 1,1
TMD00809,Meal Plan 1,0,Room_Type 1,0
TMD00810,Meal Plan 1,0,Room_Type 1,0
TMD00811,Not Selected,0,Room_Type 1,1
TMD00812,Meal Plan 1,0,Room_Type 2,1
TMD00813,Meal Plan 1,0,Room_Type 4,0
TMD00814,Meal Plan 1,0,Room_Type 1,0
TMD00815,Meal Plan 1,0,Room_Type 1,0
TMD00816,Meal Plan 1,0,Room_Type 1,0
TMD00817,Meal Plan 1,0,Room_Type 1,0
TMD00818,Meal Plan 1,0,Room_Type 1,0
TMD00819,Not Selected,0,Room_Type 1,2
TMD00820,Meal Plan 1,0,Room_Type 1,1
TMD00821,Meal Plan 1,0,Room_Type 1,0
TMD00822,Meal Plan 1,0,Room_Type 4,0
TMD00823,Meal Plan 2,0,Room_Type 1,0
TMD00824,Meal Plan 2,0,Room_Type 1,0
TMD00825,Meal Plan 2,0,Room_Type 1,0
TMD00826,Meal Plan 1,0,Room_Type 1,0
TMD00827,Meal Plan 1,0,Room_Type 4,2
TMD00828,Meal Plan 1,0,Room_Type 1,0
TMD00829,Meal Plan 2,0,Room_Type 1,0
TMD00830,Not Selected,1,Room_Type 1,0
TMD00831,Meal Plan 1,0,Room_Type 1,0
TMD00832,Meal Plan 1,0,Room_Type 1,0
TMD00833,Meal Plan 1,0,Room_Type 1,0
TMD00834,Meal Plan 1,0,Room_Type 1,0
TMD00835,Meal Plan 1,0,Room_Type 1,1
TMD00836,Meal Plan 1,0,Room_Type 6,0
TMD00837,Meal Plan 1,0,Room_Type 4,2
TMD00838,Not Selected,0,Room_Type 1,2
TMD00839,Meal Plan 1,0,Room_Type 4,0
TMD00840,Meal Plan 1,1,Room_Type 4,1
TMD00841,Meal Plan 1,0,Room_Type 4,2
TMD00842,Meal Plan 1,0,Room_Type 1,1
TMD00843,Meal Plan 1,0,Room_Type 1,1
TMD00844,Not Selected,0,Room_Type 1,0
TMD00845,Meal Plan 1,0,Room_Type 4,3
TMD00846,Meal Plan 2,0,Room_Type 1,0
TMD00847,Meal Plan 2,0,Room_Type 1,0
TMD00848,Meal Plan 1,0,Room_Type 1,1
TMD00849,Meal Plan 1,0,Room_Type 1,3
TMD00850,Meal Plan 2,0,Room_Type 1,1
TMD00851,Meal Plan 1,0,Room_Type 1,0
TMD00852,Meal Plan 1,0,Room_Type 1,0
TMD00853,Meal Plan 1,0,Room_Type 1,1
TMD00854,Not Selected,0,Room_Type 1,1
TMD00855,Meal Plan 1,0,Room_Type 1,2
TMD00856,Meal Plan 1,0,Room_Type 4,0
TMD00857,Meal Plan 1,0,Room_Type 1,1
TMD00858,Not Selected,0,Room_Type 1,1
TMD00859,Meal Plan 1,0,Room_Type 1,1
TMD00860,Meal Plan 1,0,Room_Type 1,1
TMD00861,Meal Plan 1,0,Room_Type 1,0
TMD00862,Not Selected,0,Room_Type 1,0
TMD00863,Not Selected,0,Room_Type 1,2
TMD00864,Meal Plan 1,0,Room_Type 1,0
TMD00865,Meal Plan 1,0,Room_Type 4,0
TMD00866,Meal Plan 1,0,Room_Type 1,2
TMD00867,Meal Plan 1,0,Room_Type 1,0
TMD00868,Meal Plan 1,0,Room_Type 1,0
TMD00869,Meal Plan 1,1,Room_Type 1,1
TMD00870,Meal Plan 1,0,Room_Type 4,0
TMD00871,Meal Plan 1,0,Room_Type 1,0
TMD00872,Meal Plan 2,0,Room_Type 1,0
TMD00873,Meal Plan 1,0,Room_Type 1,2
TMD00874,Meal Plan 1,0,Room_Type 1,0
TMD00875,Meal Plan 2,0,Room_Type 1,0
TMD00876,Not Selected,0,Room_Type 1,0
TMD00877,Not Selected,0,Room_Type 1,1
TMD00878,Meal Plan 1,0,Room_Type 1,0
TMD00879,Not Selected,0,Room_Type 1,2
TMD00880,Meal Plan 1,0,Room_Type 4,0
TMD00881,Meal Plan 1,0,Room_Type 1,0
TMD00882,Meal Plan 1,0,Room_Type 1,0
TMD00883,Meal Plan 1,0,Room_Type 4,1
TMD00884,Meal Plan 1,0,Room_Type 4,0
TMD00885,Meal Plan 1,0,Room_Type 1,1
TMD00886,Meal Plan 1,0,Room_Type 1,0
TMD00887,Meal Plan 1,0,Room_Type 1,1
TMD00888,Meal Plan 1,0,Room_Type 1,0
TMD00889,Meal Plan 1,0,Room_Type 1,1
TMD00890,Meal Plan 1,0,Room_Type 1,2
TMD00891,Meal Plan 1,0,Room_Type 1,0
TMD00892,Meal Plan 2,0,Room_Type 1,0
TMD00893,Meal Plan 1,0,Room_Type 4,0
TMD00894,Meal Plan 1,0,Room_Type 1,0
TMD00895,Meal Plan 1,0,Room_Type 1,0
TMD00896,Meal Plan 2,0,Room_Type 1,1
TMD00897,Not Selected,1,Room_Type 1,1
TMD00898,Meal Plan 1,0,Room_Type 1,3
TMD00899,Meal Plan 1,0,Room_Type 1,0
TMD00900,Meal Plan 1,0,Room_Type 1,0
TMD00901,Meal Plan 1,0,Room_Type 1,0
TMD00902,Meal Plan 1,0,Room_Type 1,1
TMD00903,Meal Plan 2,0,Room_Type 1,1
TMD00904,Meal Plan 1,0,Room_Type 1,1
TMD00905,Meal Plan 1,0,Room_Type 1,3
TMD00906,Meal Plan 1,0,Room_Type 1,2
TMD00907,Meal Plan 1,0,Room_Type 1,0
TMD00908,Meal Plan 1,0,Room_Type 1,0
TMD00909,Not Selected,0,Room_Type 1,1
TMD00910,Meal Plan 2,0,Room_Type 1,0
TMD00911,Meal Plan 1,0,Room_Type 1,0
TMD00912,Meal Plan 1,0,Room_Type 1,0
TMD00913,Meal Plan 1,0,Room_Type 4,0
TMD00914,Meal Plan 1,0,Room_Type 1,0
TMD00915,Meal Plan 2,0,Room_Type 1,0
TMD00916,Meal Plan 1,0,Room_Type 1,0
TMD00917,Meal Plan 1,0,Room_Type 1,1
TMD00918,Meal Plan 1,0,Room_Type 1,0
TMD00919,Meal Plan 1,0,Room_Type 1,0
TMD00920,Meal Plan 1,0,Room_Type 1,0
TMD00921,Meal Plan 1,0,Room_Type 1,1
TMD00922,Meal Plan 1,0,Room_Type 1,0
TMD00923,Meal Plan 1,0,Room_Type 1,0
TMD00924,Meal Plan 1,0,Room_Type 4,0
TMD00925,Meal Plan 1,0,Room_Type 4,1
TMD00926,Meal Plan 1,0,Room_Type 4,1
TMD00927,Not Selected,0,Room_Type 1,0
TMD00928,Meal Plan 2,0,Room_Type 1,1
TMD00929,Meal Plan 1,0,Room_Type 4,0
TMD00930,Meal Plan 1,0,Room_Type 1,0
TMD00931,Meal Plan 1,0,Room_Type 4,1
TMD00932,Meal Plan 1,0,Room_Type 1,0
TMD00933,Meal Plan 1,0,Room_Type 1,0
TMD00934,Meal Plan 1,0,Room_Type 1,2
TMD00935,Meal Plan 1,0,Room_Type 1,1
TMD00936,Meal Plan 1,0,Room_Type 1,2
TMD00937,Meal Plan 1,0,Room_Type 4,1
TMD00938,Meal Plan 1,0,Room_Type 2,1
TMD00939,Meal Plan 2,0,Room_Type 1,0
TMD00940,Meal Plan 1,0,Room_Type 1,1
TMD00941,Meal Plan 1,0,Room_Type 1,0
TMD00942,Meal Plan 1,0,Room_Type 1,1
TMD00943,Meal Plan 1,0,Room_Type 1,0
TMD00944,Meal Plan 1,0,Room_Type 1,2
TMD00945,Meal Plan 1,0,Room_Type 1,2
TMD00946,Meal Plan 1,0,Room_Type 4,0
TMD00947,Meal Plan 1,0,Room_Type 4,2
TMD00948,Meal Plan 1,0,Room_Type 1,0
TMD00949,Meal Plan 1,0,Room_Type 2,1
TMD00950,Meal Plan 2,0,Room_Type 1,0
TMD00951,Not Selected,0,Room_Type 1,0
TMD00952,Meal Plan 1,0,Room_Type 1,0
TMD00953,Meal Plan 1,0,Room_Type 1,2
TMD00954,Meal Plan 1,0,Room_Type 1,0
TMD00955,Meal Plan 1,0,Room_Type 2,2
TMD00956,Meal Plan 1,0,Room_Type 4,1
TMD00957,Meal Plan 1,0,Room_Type 1,1
TMD00958,Meal Plan 2,0,Room_Type 6,0
TMD00959,Meal Plan 1,0,Room_Type 4,0
TMD00960,Meal Plan 1,0,Room_Type 1,1
TMD00961,Meal Plan 1,0,Room_Type 1,1
TMD00962,Not Selected,0,Room_Type 1,1
TMD00963,Meal Plan 1,0,Room_Type 1,2
TMD00964,Meal Plan 2,0,Room_Type 1,0
TMD00965,Meal Plan 1,0,Room_Type 1,1
TMD00966,Meal Plan 1,0,Room_Type 1,0
TMD00967,Not Selected,1,Room_Type 1,1
TMD00968,Meal Plan 2,0,Room_Type 1,1
TMD00969,Meal Plan 1,0,Room_Type 1,0
TMD00970,Meal Plan 1,0,Room_Type 1,0
TMD00971,Meal Plan 1,0,Room_Type 1,2
TMD00972,Not Selected,0,Room_Type 1,3
TMD00973,Meal Plan 1,0,Room_Type 1,1
TMD00974,Meal Plan 1,0,Room_Type 4,1
TMD00975,Meal Plan 1,0,Room_Type 1,0
TMD00976,Meal Plan 1,0,Room_Type 1,0
TMD00977,Meal Plan 1,1,Room_Type 4,2
TMD00978,Meal Plan 1,0,Room_Type 1,0
TMD00979,Meal Plan 1,0,Room_Type 1,1
TMD00980,Not Selected,0,Room_Type 1,0
TMD00981,Meal Plan 1,0,Room_Type 1,0
TMD00982,Meal Plan 1,0,Room_Type 4,3
TMD00983,Meal Plan 1,1,Room_Type 1,1
TMD00984,Meal Plan 1,0,Room_Type 1,0
TMD00985,Meal Plan 1,0,Room_Type 1,2
TMD00986,Not Selected,0,Room_Type 1,2
TMD00987,Meal Plan 1,0,Room_Type 1,0
TMD00988,Meal Plan 1,0,Room_Type 1,0
TMD00989,Meal Plan 1,0,Room_Type 4,0
TMD00990,Not Selected,0,Room_Type 1,2
TMD00991,Not Selected,0,Room_Type 1,1
TMD00992,Meal Plan 1,0,Room_Type 4,1
TMD00993,Not Selected,0,Room_Type 1,0
TMD00994,Meal Plan 1,0,Room_Type 1,0
TMD00995,Meal Plan 1,0,Room_Type 1,1
TMD00996,Meal Plan 1,0,Room_Type 1,0
TMD00997,Meal Plan 1,0,Room_Type 1,0
TMD00998,Meal Plan 1,0,Room_Type 1,1
TMD00999,Not Selected,0,Room_Type 1,1
TMD01000,Meal Plan 1,0,Room_Type 1,1
TMD01001,Meal Plan 1,0,Room_Type 4,0
TMD01002,Meal Plan 2,0,Room_Type 1,0
TMD01003,Meal Plan 1,0,Room_Type 1,0
TMD01004,Meal Plan 1,0,Room_Type 4,1
TMD01005,Meal Plan 1,0,Room_Type 1,2
TMD01006,Meal Plan 1,0,Room_Type 1,0
TMD01007,Meal Plan 1,0,Room_Type 1,1
TMD01008,Meal Plan 1,0,Room_Type 1,1
TMD01009,Not Selected,0,Room_Type 1,1
TMD01010,Meal Plan 1,0,Room_Type 7,1
TMD01011,Meal Plan 1,0,Room_Type 4,0
TMD01012,Not Selected,0,Room_Type 1,1
TMD01013,Not Selected,0,Room_Type 1,1
TMD01014,Meal Plan 1,0,Room_Type 1,0
TMD01015,Meal Plan 1,0,Room_Type 2,1
TMD01016,Meal Plan 1,0,Room_Type 1,0
TMD01017,Meal Plan 1,0,Room_Type 1,0
TMD01018,Meal Plan 1,0,Room_Type 1,2
TMD01019,Meal Plan 2,0,Room_Type 1,0
TMD01020,Meal Plan 1,0,Room_Type 6,0
TMD01021,Meal Plan 1,0,Room_Type 1,0
TMD01022,Meal Plan 1,0,Room_Type 1,1
TMD01023,Meal Plan 1,0,Room_Type 1,1
TMD01024,Meal Plan 1,0,Room_Type 1,0
TMD01025,Meal Plan 2,0,Room_Type 1,0
TMD01026,Meal Plan 1,0,Room_Type 1,0
TMD01027,Meal Plan 1,0,Room_Type 4,0
TMD01028,Not Selected,0,Room_Type 1,0
TMD01029,Meal Plan 1,0,Room_Type 1,2
TMD01030,Meal Plan 1,0,Room_Type 1,0
TMD01031,Meal Plan 1,0,Room_Type 1,0
TMD01032,Meal Plan 1,0,Room_Type 1,0
TMD01033,Meal Plan 1,0,Room_Type 1,0
TMD01034,Meal Plan 1,0,Room_Type 1,1
TMD01035,Not Selected,0,Room_Type 1,3
TMD01036,Meal Plan 1,0,Room_Type 1,2
TMD01037,Not Selected,0,Room_Type 1,1
TMD01038,Meal Plan 1,0,Room_Type 1,1
TMD01039,Meal Plan 1,0,Room_Type 1,0
TMD01040,Not Selected,0,Room_Type 1,3
TMD01041,Meal Plan 2,0,Room_Type 1,0
TMD01042,Meal Plan 1,0,Room_Type 1,0
TMD01043,Meal Plan 1,0,Room_Type 4,0
TMD01044,Meal Plan 1,0,Room_Type 1,1
TMD01045,Meal Plan 1,0,Room_Type 4,0
TMD01046,Meal Plan 1,0,Room_Type 1,2
TMD01047,Meal Plan 2,0,Room_Type 1,0
TMD01048,Meal Plan 1,0,Room_Type 1,0
TMD01049,Meal Plan 1,0,Room_Type 1,1
TMD01050,Meal Plan 1,0,Room_Type 1,0
