booking_id,customer_id,full_date,year,month,date,weekend_nights,week_nights,duration,avg_euros_per_night
TMD00408,INN00408,2018-12-26,2018,12,26,1,3,4,156.61
TMD00409,INN00409,2018-08-03,2018,8,3,0,3,3,152.1
TMD00410,INN00410,2018-08-06,2018,8,6,0,1,1,105.3
TMD00411,INN00411,2018-05-30,2018,5,30,1,3,4,119.85
TMD00412,INN00412,2018-11-04,2018,11,4,0,2,2,97.2
TMD00413,INN00413,2018-05-13,2018,5,13,0,1,1,116.1
TMD00414,INN00414,2018-05-29,2018,5,29,2,2,4,150.45
TMD00415,INN00415,2018-01-20,2018,1,20,0,1,1,71
TMD00416,INN00416,2018-06-27,2018,6,27,1,0,1,0
TMD00417,INN00417,2017-12-07,2017,12,7,1,2,3,60
TMD00418,INN00418,2018-04-05,2018,4,5,0,1,1,89
TMD00419,INN00419,2018-10-23,2018,10,23,2,0,2,115
TMD00420,INN00420,2018-05-02,2018,5,2,1,1,2,100
TMD00421,INN00421,2018-11-14,2018,11,14,1,3,4,75.9
TMD00422,INN00422,2017-10-02,2017,10,2,1,2,3,65
TMD00423,INN00423,2018-05-29,2018,5,29,2,2,4,104.55
TMD00424,INN00424,2018-10-14,2018,10,14,2,2,4,115
TMD00425,INN00425,2018-07-02,2018,7,2,1,1,2,187
TMD00426,INN00426,2018-08-04,2018,8,4,0,1,1,115
TMD00427,INN00427,2018-09-27,2018,9,27,0,4,4,84.43
TMD00428,INN00428,2018-04-08,2018,4,8,2,3,5,90.95
TMD00429,INN00429,2018-03-24,2018,3,24,1,3,4,208
TMD00430,INN00430,2018-09-03,2018,9,3,2,4,6,97.18
TMD00431,INN00431,2017-10-21,2017,10,21,0,4,4,79.11
TMD00432,INN00432,2018-05-13,2018,5,13,0,2,2,0
TMD00433,INN00433,2017-09-08,2017,9,8,0,1,1,120
TMD00434,INN00434,2017-10-20,2017,10,20,0,3,3,126
TMD00435,INN00435,2018-02-16,2018,2,16,0,2,2,91
TMD00436,INN00436,2018-09-06,2018,9,6,0,5,5,137
TMD00437,INN00437,2018-03-16,2018,3,16,0,4,4,67.32
TMD00438,INN00438,2017-10-23,2017,10,23,0,1,1,81.62
TMD00439,INN00439,2018-10-24,2018,10,24,1,3,4,123.66
TMD00440,INN00440,2018-08-06,2018,8,6,2,1,3,94.5
TMD00441,INN00441,2018-08-22,2018,8,22,1,4,5,96.3
TMD00442,INN00442,2018-08-13,2018,8,13,2,1,3,88.01
TMD00443,INN00443,2018-03-10,2018,3,10,1,3,4,81.9
TMD00444,INN00444,2018-05-11,2018,5,11,0,4,4,119.85
TMD00445,INN00445,2017-10-23,2017,10,23,0,1,1,83.5
TMD00446,INN00446,2018-04-01,2018,4,1,0,1,1,67
TMD00447,INN00447,2018-06-19,2018,6,19,2,2,4,156
TMD00448,INN00448,2017-10-13,2017,10,13,0,1,1,85
TMD00449,INN00449,2018-04-04,2018,4,4,3,5,8,126.75
TMD00450,INN00450,2018-06-06,2018,6,6,1,1,2,115
TMD00451,INN00451,2018-10-16,2018,10,16,2,1,3,107.1
TMD00452,INN00452,2018-10-14,2018,10,14,0,1,1,120
TMD00453,INN00453,2018-11-19,2018,11,19,2,1,3,93.6
TMD00454,INN00454,2018-06-08,2018,6,8,0,1,1,120
TMD00455,INN00455,2018-06-08,2018,6,8,0,1,1,90
TMD00456,INN00456,2018-09-06,2018,9,6,0,5,5,137
TMD00457,INN00457,2018-10-31,2018,10,31,1,3,4,106.43
TMD00458,INN00458,2018-05-31,2018,5,31,0,3,3,87.78
TMD00459,INN00459,2017-09-18,2017,9,18,0,2,2,101.5
TMD00460,INN00460,2018-06-23,2018,6,23,0,1,1,85.5
TMD00461,INN00461,2018-10-13,2018,10,13,0,3,3,95
TMD00462,INN00462,2018-07-01,2018,7,1,2,2,4,103.7
TMD00463,INN00463,2017-08-26,2017,8,26,0,1,1,65
TMD00464,INN00464,2018-08-18,2018,8,18,2,6,8,100.12
TMD00465,INN00465,2018-04-11,2018,4,11,1,3,4,156.25
TMD00466,INN00466,2018-05-13,2018,5,13,1,2,3,101
TMD00467,INN00467,2018-07-04,2018,7,4,1,3,4,161.1
TMD00468,INN00468,2018-12-08,2018,12,8,1,3,4,83.8
TMD00469,INN00469,2018-06-18,2018,6,18,0,1,1,168
TMD00470,INN00470,2017-12-27,2017,12,27,2,1,3,58
TMD00471,INN00471,2017-08-08,2017,8,8,2,1,3,94.5
TMD00472,INN00472,2017-12-09,2017,12,9,0,4,4,96.3
TMD00473,INN00473,2017-08-14,2017,8,14,0,1,1,76.5
TMD00474,INN00474,2018-04-08,2018,4,8,2,3,5,78
TMD00475,INN00475,2018-09-26,2018,9,26,1,1,2,112.59
TMD00476,INN00476,2018-06-12,2018,6,12,2,1,3,187.04
TMD00477,INN00477,2018-10-11,2018,10,11,0,1,1,169
TMD00478,INN00478,2018-12-05,2018,12,5,3,7,10,46.63
TMD00479,INN00479,2018-08-25,2018,8,25,0,3,3,100
TMD00480,INN00480,2018-10-19,2018,10,19,0,3,3,85.5
TMD00481,INN00481,2018-06-15,2018,6,15,0,2,2,130
TMD00482,INN00482,2018-07-08,2018,7,8,2,2,4,146.7
TMD00483,INN00483,2017-11-20,2017,11,20,0,2,2,73
TMD00484,INN00484,2018-04-01,2018,4,1,2,2,4,143.22
TMD00485,INN00485,2017-10-22,2017,10,22,0,3,3,89.25
TMD00486,INN00486,2018-09-19,2018,9,19,1,0,1,85
TMD00487,INN00487,2018-02-28,2018,2,28,2,0,2,6.5
TMD00488,INN00488,2018-03-08,2018,3,8,0,1,1,83.03
TMD00489,INN00489,2018-02-11,2018,2,11,1,3,4,91
TMD00490,INN00490,2018-04-10,2018,4,10,2,2,4,80.75
TMD00491,INN00491,2018-11-04,2018,11,4,1,2,3,89
TMD00492,INN00492,2018-10-13,2018,10,13,0,3,3,105
TMD00493,INN00493,2018-04-30,2018,4,30,2,5,7,109.81
TMD00494,INN00494,2018-12-05,2018,12,5,1,3,4,70.88
TMD00495,INN00495,2018-11-23,2018,11,23,0,2,2,83.6
TMD00496,INN00496,2018-02-28,2018,2,28,2,1,3,60
TMD00497,INN00497,2018-06-07,2018,6,7,0,3,3,130
TMD00498,INN00498,2018-04-04,2018,4,4,1,1,2,95
TMD00499,INN00499,2018-04-06,2018,4,6,0,1,1,104
TMD00500,INN00500,2018-02-11,2018,2,11,0,3,3,62
TMD00501,INN00501,2018-04-23,2018,4,23,2,1,3,95
TMD00502,INN00502,2018-02-28,2018,2,28,2,1,3,145
TMD00503,INN00503,2018-10-17,2018,10,17,1,0,1,95
TMD00504,INN00504,2018-06-24,2018,6,24,0,2,2,95
TMD00505,INN00505,2018-06-18,2018,6,18,2,4,6,80.75
TMD00506,INN00506,2018-08-30,2018,8,30,0,4,4,142.2
TMD00507,INN00507,2018-10-21,2018,10,21,2,3,5,128.7
TMD00508,INN00508,2018-03-20,2018,3,20,2,3,5,90.95
TMD00509,INN00509,2018-11-18,2018,11,18,1,2,3,93.6
TMD00510,INN00510,2017-11-09,2017,11,9,1,2,3,60
TMD00511,INN00511,2018-08-25,2018,8,25,0,3,3,90
TMD00512,INN00512,2017-12-05,2017,12,5,2,1,3,95.4
TMD00513,INN00513,2018-10-21,2018,10,21,0,2,2,160
TMD00514,INN00514,2018-10-30,2018,10,30,2,1,3,104.1
TMD00515,INN00515,2018-04-06,2018,4,6,0,1,1,104
TMD00516,INN00516,2018-08-03,2018,8,3,0,4,4,109
TMD00517,INN00517,2018-04-10,2018,4,10,2,4,6,93.78
TMD00518,INN00518,2017-10-14,2017,10,14,0,2,2,95
TMD00519,INN00519,2018-10-15,2018,10,15,0,1,1,140
TMD00520,INN00520,2017-12-24,2017,12,24,1,3,4,87
TMD00521,INN00521,2018-03-05,2018,3,5,2,1,3,85.85
TMD00522,INN00522,2018-03-24,2018,3,24,1,3,4,99.45
TMD00523,INN00523,2018-05-04,2018,5,4,0,4,4,120.28
TMD00524,INN00524,2018-06-14,2018,6,14,0,3,3,120
TMD00525,INN00525,2018-04-03,2018,4,3,2,0,2,77.77
TMD00526,INN00526,2018-06-14,2018,6,14,0,3,3,120
TMD00527,INN00527,2018-06-10,2018,6,10,0,1,1,116.1
TMD00528,INN00528,2018-07-23,2018,7,23,0,1,1,189
TMD00529,INN00529,2018-06-26,2018,6,26,2,1,3,152.67
TMD00530,INN00530,2018-02-04,2018,2,4,2,3,5,66.31
TMD00531,INN00531,2017-09-10,2017,9,10,0,1,1,95
TMD00532,INN00532,2018-12-08,2018,12,8,0,3,3,122
TMD00533,INN00533,2017-12-17,2017,12,17,0,3,3,58
TMD00534,INN00534,2018-12-05,2018,12,5,1,3,4,89.89
TMD00535,INN00535,2018-06-21,2018,6,21,0,2,2,156
TMD00536,INN00536,2018-03-24,2018,3,24,1,3,4,99.45
TMD00537,INN00537,2018-08-31,2018,8,31,0,2,2,172.8
TMD00538,INN00538,2018-08-22,2018,8,22,1,3,4,98.56
TMD00539,INN00539,2018-03-10,2018,3,10,0,1,1,71.1
TMD00540,INN00540,2018-03-30,2018,3,30,6,15,21,128.06
TMD00541,INN00541,2018-11-19,2018,11,19,0,1,1,0
TMD00542,INN00542,2018-04-07,2018,4,7,0,1,1,106
TMD00543,INN00543,2018-09-27,2018,9,27,0,4,4,130.61
TMD00544,INN00544,2018-06-17,2018,6,17,2,3,5,105.74
TMD00545,INN00545,2018-06-10,2018,6,10,0,2,2,136
TMD00546,INN00546,2018-06-08,2018,6,8,0,1,1,120
TMD00547,INN00547,2018-12-02,2018,12,2,2,2,4,74.8
TMD00548,INN00548,2018-06-15,2018,6,15,0,2,2,112
TMD00549,INN00549,2018-08-21,2018,8,21,1,0,1,121.5
TMD00550,INN00550,2017-10-07,2017,10,7,0,4,4,70
TMD00551,INN00551,2018-11-29,2018,11,29,0,1,1,75
TMD00552,INN00552,2018-01-02,2018,1,2,0,1,1,54
TMD00553,INN00553,2018-03-25,2018,3,25,1,2,3,100
TMD00554,INN00554,2018-04-23,2018,4,23,0,1,1,0
TMD00555,INN00555,2018-11-02,2018,11,2,4,9,13,186.22
TMD00556,INN00556,2018-11-13,2018,11,13,2,0,2,79.2
TMD00557,INN00557,2018-03-19,2018,3,19,1,1,2,103
TMD00558,INN00558,2017-09-25,2017,9,25,2,2,4,185
TMD00559,INN00559,2017-10-20,2017,10,20,0,2,2,135
TMD00560,INN00560,2018-10-23,2018,10,23,2,0,2,115
TMD00561,INN00561,2017-07-17,2017,7,17,0,2,2,109
TMD00562,INN00562,2018-11-26,2018,11,26,0,1,1,104
TMD00563,INN00563,2018-08-03,2018,8,3,2,5,7,130.05
TMD00564,INN00564,2018-09-05,2018,9,5,1,3,4,100.3
TMD00565,INN00565,2018-06-15,2018,6,15,0,2,2,130
TMD00566,INN00566,2017-10-16,2017,10,16,0,2,2,109
TMD00567,INN00567,2018-10-07,2018,10,7,2,2,4,139.5
TMD00568,INN00568,2018-02-03,2018,2,3,0,1,1,66
TMD00569,INN00569,2018-09-03,2018,9,3,2,2,4,106.88
TMD00570,INN00570,2018-09-16,2018,9,16,2,2,4,149.4
TMD00571,INN00571,2018-04-26,2018,4,26,0,2,2,109.35
TMD00572,INN00572,2018-11-03,2018,11,3,0,3,3,89
TMD00573,INN00573,2018-04-09,2018,4,9,2,1,3,115
TMD00574,INN00574,2018-03-16,2018,3,16,0,1,1,85.5
TMD00575,INN00575,2018-04-20,2018,4,20,0,2,2,90.95
TMD00576,INN00576,2018-07-30,2018,7,30,2,1,3,117.55
TMD00577,INN00577,2018-10-19,2018,10,19,0,1,1,108
TMD00578,INN00578,2018-10-11,2018,10,11,0,3,3,139.5
TMD00579,INN00579,2018-09-13,2018,9,13,0,3,3,129.88
TMD00580,INN00580,2017-12-30,2017,12,30,1,4,5,67
TMD00581,INN00581,2018-10-03,2018,10,3,1,1,2,129
TMD00582,INN00582,2018-06-25,2018,6,25,2,5,7,79.53
TMD00583,INN00583,2018-08-22,2018,8,22,1,3,4,72.25
TMD00584,INN00584,2017-07-01,2017,7,1,0,2,2,80
TMD00585,INN00585,2018-06-11,2018,6,11,2,5,7,119.85
TMD00586,INN00586,2017-11-02,2017,11,2,1,2,3,117
TMD00587,INN00587,2017-09-06,2017,9,6,2,2,4,29
TMD00588,INN00588,2018-09-02,2018,9,2,2,2,4,118.8
TMD00589,INN00589,2018-12-30,2018,12,30,0,2,2,192.03
TMD00590,INN00590,2018-05-21,2018,5,21,0,1,1,168.3
TMD00591,INN00591,2018-05-12,2018,5,12,0,1,1,72.76
TMD00592,INN00592,2018-12-08,2018,12,8,0,3,3,68
TMD00593,INN00593,2018-01-06,2018,1,6,0,4,4,89
TMD00594,INN00594,2018-08-28,2018,8,28,2,5,7,124.46
TMD00595,INN00595,2018-03-13,2018,3,13,2,1,3,70.33
TMD00596,INN00596,2018-06-15,2018,6,15,1,4,5,170.1
TMD00597,INN00597,2018-06-17,2018,6,17,0,2,2,75
TMD00598,INN00598,2018-06-29,2018,6,29,0,3,3,125.25
TMD00599,INN00599,2017-07-27,2017,7,27,3,7,10,55.9
TMD00600,INN00600,2018-06-20,2018,6,20,1,2,3,126.9
TMD00601,INN00601,2018-02-26,2018,2,26,0,2,2,79
TMD00602,INN00602,2018-10-23,2018,10,23,2,3,5,94.35
TMD00603,INN00603,2018-06-24,2018,6,24,0,2,2,109
TMD00604,INN00604,2018-04-15,2018,4,15,2,3,5,112.2
TMD00605,INN00605,2017-10-01,2017,10,1,0,1,1,109
TMD00606,INN00606,2018-09-14,2018,9,14,0,2,2,65
TMD00607,INN00607,2018-04-28,2018,4,28,1,3,4,90
TMD00608,INN00608,2018-07-14,2018,7,14,0,3,3,85
TMD00609,INN00609,2018-12-28,2018,12,28,0,4,4,168.73
TMD00610,INN00610,2018-12-08,2018,12,8,1,3,4,100.38
TMD00611,INN00611,2018-07-27,2018,7,27,2,5,7,99.45
TMD00612,INN00612,2018-09-27,2018,9,27,0,1,1,160
TMD00613,INN00613,2018-10-02,2018,10,2,2,1,3,126
TMD00614,INN00614,2018-08-01,2018,8,1,1,2,3,96.9
TMD00615,INN00615,2017-10-17,2017,10,17,2,4,6,95
TMD00616,INN00616,2017-09-05,2017,9,5,2,1,3,94.5
TMD00617,INN00617,2017-09-07,2017,9,7,1,1,2,98.8
TMD00618,INN00618,2018-07-10,2018,7,10,2,1,3,100.5
TMD00619,INN00619,2018-06-19,2018,6,19,1,0,1,0
TMD00620,INN00620,2018-05-29,2018,5,29,2,1,3,80.75
TMD00621,INN00621,2018-04-06,2018,4,6,0,1,1,104
TMD00622,INN00622,2018-04-29,2018,4,29,1,2,3,89.75
TMD00623,INN00623,2017-08-25,2017,8,25,0,2,2,156
TMD00624,INN00624,2018-06-11,2018,6,11,1,1,2,136
TMD00625,INN00625,2018-12-02,2018,12,2,0,2,2,85
TMD00626,INN00626,2017-10-14,2017,10,14,0,4,4,87.54
TMD00627,INN00627,2017-09-09,2017,9,9,0,2,2,100
TMD00628,INN00628,2018-10-01,2018,10,1,2,2,4,108.9
TMD00629,INN00629,2018-06-14,2018,6,14,0,3,3,107.1
TMD00630,INN00630,2018-04-04,2018,4,4,1,2,3,80
TMD00631,INN00631,2018-05-05,2018,5,5,0,3,3,90
TMD00632,INN00632,2018-05-12,2018,5,12,0,2,2,105.3
TMD00633,INN00633,2018-02-11,2018,2,11,0,1,1,80
TMD00634,INN00634,2018-08-25,2018,8,25,0,2,2,142.2
TMD00635,INN00635,2018-04-05,2018,4,5,0,3,3,131.4
TMD00636,INN00636,2018-06-24,2018,6,24,0,2,2,95
TMD00637,INN00637,2018-04-01,2018,4,1,0,2,2,111
TMD00638,INN00638,2018-10-06,2018,10,6,1,3,4,85
TMD00639,INN00639,2018-08-24,2018,8,24,0,4,4,130.95
TMD00640,INN00640,2017-09-18,2017,9,18,0,2,2,101.5
TMD00641,INN00641,2018-02-28,2018,2,28,2,1,3,82
TMD00642,INN00642,2017-09-13,2017,9,13,2,2,4,94.5
TMD00643,INN00643,2018-08-28,2018,8,28,2,1,3,109.8
TMD00644,INN00644,2018-07-10,2018,7,10,2,4,6,72.25
TMD00645,INN00645,2018-02-06,2018,2,6,2,2,4,55.72
TMD00646,INN00646,2018-10-17,2018,10,17,1,1,2,158.4
TMD00647,INN00647,2018-03-30,2018,3,30,1,4,5,69
TMD00648,INN00648,2018-10-13,2018,10,13,0,3,3,105
TMD00649,INN00649,2018-12-29,2018,12,29,0,3,3,219.6
TMD00650,INN00650,2018-01-08,2018,1,8,2,3,5,44.8
TMD00651,INN00651,2018-10-26,2018,10,26,0,1,1,120
TMD00652,INN00652,2018-03-25,2018,3,25,1,2,3,100
TMD00653,INN00653,2018-06-07,2018,6,7,0,1,1,109
TMD00654,INN00654,2018-08-19,2018,8,19,1,2,3,115.68
TMD00655,INN00655,2018-09-16,2018,9,16,1,2,3,75
TMD00656,INN00656,2018-06-17,2018,6,17,0,2,2,134.1
TMD00657,INN00657,2018-05-29,2018,5,29,2,1,3,124.1
TMD00658,INN00658,2018-08-17,2018,8,17,0,2,2,214.75
TMD00659,INN00659,2018-10-31,2018,10,31,1,2,3,75
TMD00660,INN00660,2017-11-23,2017,11,23,1,2,3,72.25
TMD00661,INN00661,2018-03-07,2018,3,7,1,0,1,80
TMD00662,INN00662,2018-09-20,2018,9,20,0,1,1,139
TMD00663,INN00663,2018-01-28,2018,1,28,0,1,1,66
TMD00664,INN00664,2018-05-31,2018,5,31,0,3,3,115.5
TMD00665,INN00665,2018-08-08,2018,8,8,1,1,2,195.5
TMD00666,INN00666,2018-10-23,2018,10,23,2,0,2,115
TMD00667,INN00667,2017-09-18,2017,9,18,0,1,1,84
TMD00668,INN00668,2018-10-16,2018,10,16,2,1,3,107.8
TMD00669,INN00669,2018-10-13,2018,10,13,0,3,3,105
TMD00670,INN00670,2018-04-08,2018,4,8,2,3,5,78
TMD00671,INN00671,2018-06-24,2018,6,24,0,2,2,90
TMD00672,INN00672,2018-07-09,2018,7,9,1,1,2,105.3
TMD00673,INN00673,2018-02-25,2018,2,25,0,3,3,80.3
TMD00674,INN00674,2018-02-08,2018,2,8,1,0,1,129
TMD00675,INN00675,2018-06-24,2018,6,24,0,2,2,115
TMD00676,INN00676,2018-09-11,2018,9,11,2,0,2,125.1
TMD00677,INN00677,2018-02-27,2018,2,27,0,1,1,103
TMD00678,INN00678,2018-05-01,2018,5,1,2,0,2,125.1
TMD00679,INN00679,2018-06-17,2018,6,17,2,5,7,96.17
TMD00680,INN00680,2017-09-25,2017,9,25,2,2,4,185
TMD00681,INN00681,2018-06-12,2018,6,12,2,0,2,69.74
TMD00682,INN00682,2018-07-09,2018,7,9,2,3,5,172.55
TMD00683,INN00683,2018-01-28,2018,1,28,0,3,3,95
TMD00684,INN00684,2018-09-09,2018,9,9,1,2,3,166.35
TMD00685,INN00685,2018-11-18,2018,11,18,0,1,1,108
TMD00686,INN00686,2018-03-21,2018,3,21,1,3,4,102
TMD00687,INN00687,2018-05-13,2018,5,13,1,2,3,203.73
TMD00688,INN00688,2018-11-17,2018,11,17,2,5,7,78.69
TMD00689,INN00689,2018-11-03,2018,11,3,0,3,3,79.2
TMD00690,INN00690,2018-03-16,2018,3,16,0,2,2,76.5
TMD00691,INN00691,2018-06-03,2018,6,3,0,2,2,100
TMD00692,INN00692,2018-12-14,2018,12,14,0,4,4,88.4
TMD00693,INN00693,2018-07-06,2018,7,6,2,4,6,110
TMD00694,INN00694,2018-10-28,2018,10,28,1,2,3,109.8
TMD00695,INN00695,2018-12-03,2018,12,3,2,1,3,78.3
TMD00696,INN00696,2017-07-01,2017,7,1,0,2,2,101.5
TMD00697,INN00697,2018-07-28,2018,7,28,2,4,6,80.75
TMD00698,INN00698,2018-12-25,2018,12,25,2,2,4,104
TMD00699,INN00699,2018-03-15,2018,3,15,0,3,3,51.19
TMD00700,INN00700,2018-11-05,2018,11,5,0,1,1,150
TMD00701,INN00701,2018-08-12,2018,8,12,1,2,3,127.8
TMD00702,INN00702,2017-09-17,2017,9,17,0,1,1,115
TMD00703,INN00703,2018-05-05,2018,5,5,0,1,1,156
TMD00704,INN00704,2018-12-23,2018,12,23,2,2,4,130.9
TMD00705,INN00705,2018-10-04,2018,10,4,0,3,3,116.1
TMD00706,INN00706,2018-09-11,2018,9,11,2,0,2,71.69
TMD00707,INN00707,2018-04-24,2018,4,24,2,3,5,98.5
TMD00708,INN00708,2018-07-13,2018,7,13,0,3,3,94.5
TMD00709,INN00709,2018-06-15,2018,6,15,0,2,2,130
TMD00710,INN00710,2017-07-11,2017,7,11,2,1,3,76.5
TMD00711,INN00711,2018-08-31,2018,8,31,0,4,4,90.95
TMD00712,INN00712,2017-10-08,2017,10,8,1,3,4,72.75
TMD00713,INN00713,2018-11-16,2018,11,16,0,1,1,93
TMD00714,INN00714,2018-09-16,2018,9,16,0,2,2,168.3
TMD00715,INN00715,2018-10-12,2018,10,12,0,3,3,75
TMD00716,INN00716,2017-08-09,2017,8,9,1,0,1,105
TMD00717,INN00717,2018-02-14,2018,2,14,2,0,2,78.5
TMD00718,INN00718,2018-07-02,2018,7,2,2,5,7,119.7
TMD00719,INN00719,2018-09-07,2018,9,7,0,3,3,168.3
TMD00720,INN00720,2018-05-27,2018,5,27,0,1,1,197
TMD00721,INN00721,2017-10-04,2017,10,4,2,0,2,91
TMD00722,INN00722,2018-02-13,2018,2,13,2,3,5,85
TMD00723,INN00723,2018-02-05,2018,2,5,2,2,4,81
TMD00724,INN00724,2017-09-04,2017,9,4,0,2,2,116
TMD00725,INN00725,2018-08-18,2018,8,18,0,2,2,115
TMD00726,INN00726,2018-02-15,2018,2,15,1,3,4,106
TMD00727,INN00727,2018-04-16,2018,4,16,2,1,3,118.8
TMD00728,INN00728,2018-10-20,2018,10,20,0,3,3,132.3
TMD00729,INN00729,2018-08-21,2018,8,21,1,0,1,146.7
TMD00730,INN00730,2018-03-02,2018,3,2,0,3,3,86.8
TMD00731,INN00731,2018-11-01,2018,11,1,0,4,4,98
TMD00732,INN00732,2018-05-02,2018,5,2,1,1,2,100
TMD00733,INN00733,2018-08-14,2018,8,14,4,10,14,158.95
TMD00734,INN00734,2018-09-18,2018,9,18,2,2,4,119.52
TMD00735,INN00735,2018-05-03,2018,5,3,0,3,3,117
TMD00736,INN00736,2018-04-27,2018,4,27,0,3,3,140.67
TMD00737,INN00737,2017-10-15,2017,10,15,2,3,5,94.95
TMD00738,INN00738,2018-05-11,2018,5,11,2,5,7,109.65
TMD00739,INN00739,2018-12-30,2018,12,30,1,2,3,120
TMD00740,INN00740,2018-03-18,2018,3,18,1,2,3,67.22
TMD00741,INN00741,2018-03-16,2018,3,16,0,3,3,62
TMD00742,INN00742,2018-03-04,2018,3,4,0,1,1,91
TMD00743,INN00743,2018-03-17,2018,3,17,2,4,6,68
TMD00744,INN00744,2018-11-03,2018,11,3,0,3,3,89
TMD00745,INN00745,2017-08-08,2017,8,8,2,1,3,94.5
TMD00746,INN00746,2018-08-15,2018,8,15,1,2,3,187
TMD00747,INN00747,2018-12-21,2018,12,21,0,4,4,122.65
TMD00748,INN00748,2018-02-25,2018,2,25,0,1,1,68
TMD00749,INN00749,2018-03-19,2018,3,19,1,1,2,131.4
TMD00750,INN00750,2018-04-15,2018,4,15,2,3,5,149.4
TMD00751,INN00751,2018-05-24,2018,5,24,0,2,2,100
TMD00752,INN00752,2018-06-06,2018,6,6,1,1,2,115
TMD00753,INN00753,2018-10-20,2018,10,20,0,3,3,160
TMD00754,INN00754,2018-04-16,2018,4,16,2,1,3,127.67
TMD00755,INN00755,2018-12-07,2018,12,7,0,3,3,79.2
TMD00756,INN00756,2017-12-01,2017,12,1,0,2,2,69
TMD00757,INN00757,2018-09-21,2018,9,21,0,4,4,117
TMD00758,INN00758,2017-10-10,2017,10,10,1,1,2,70
TMD00759,INN00759,2018-03-08,2018,3,8,0,3,3,114.3
TMD00760,INN00760,2018-11-01,2018,11,1,0,3,3,110
TMD00761,INN00761,2018-09-01,2018,9,1,0,3,3,181.8
TMD00762,INN00762,2018-04-01,2018,4,1,2,2,4,75.65
TMD00763,INN00763,2018-04-17,2018,4,17,2,3,5,77.23
TMD00764,INN00764,2018-01-03,2018,1,3,2,1,3,65
TMD00765,INN00765,2018-07-21,2018,7,21,0,2,2,115
TMD00766,INN00766,2017-09-07,2017,9,7,1,1,2,118.8
TMD00767,INN00767,2018-05-31,2018,5,31,0,4,4,127.48
TMD00768,INN00768,2018-05-06,2018,5,6,1,2,3,114.3
TMD00769,INN00769,2018-12-03,2018,12,3,2,2,4,87.2
TMD00770,INN00770,2017-07-01,2017,7,1,0,2,2,101.5
TMD00771,INN00771,2017-10-02,2017,10,2,0,2,2,100
TMD00772,INN00772,2018-07-27,2018,7,27,0,4,4,91.38
TMD00773,INN00773,2018-08-01,2018,8,1,3,9,12,119.71
TMD00774,INN00774,2018-06-02,2018,6,2,0,1,1,119
TMD00775,INN00775,2018-07-28,2018,7,28,0,1,1,139
TMD00776,INN00776,2018-08-29,2018,8,29,1,3,4,109.8
TMD00777,INN00777,2018-09-14,2018,9,14,0,3,3,65
TMD00778,INN00778,2018-07-02,2018,7,2,0,1,1,131.4
TMD00779,INN00779,2018-04-12,2018,4,12,0,3,3,96.3
TMD00780,INN00780,2018-02-15,2018,2,15,1,2,3,0
TMD00781,INN00781,2018-04-20,2018,4,20,0,2,2,137
TMD00782,INN00782,2018-06-17,2018,6,17,0,2,2,75
TMD00783,INN00783,2018-12-27,2018,12,27,0,3,3,92.65
TMD00784,INN00784,2018-06-04,2018,6,4,1,1,2,62.8
TMD00785,INN00785,2018-10-22,2018,10,22,0,1,1,160
TMD00786,INN00786,2018-06-24,2018,6,24,0,2,2,90
TMD00787,INN00787,2018-08-21,2018,8,21,3,5,8,81.26
TMD00788,INN00788,2018-05-25,2018,5,25,0,4,4,114.75
TMD00789,INN00789,2018-04-29,2018,4,29,1,2,3,99.3
TMD00790,INN00790,2018-10-03,2018,10,3,1,0,1,89
TMD00791,INN00791,2018-04-15,2018,4,15,0,2,2,85
TMD00792,INN00792,2018-03-20,2018,3,20,2,2,4,75
TMD00793,INN00793,2017-09-30,2017,9,30,0,2,2,102.6
TMD00794,INN00794,2018-06-04,2018,6,4,2,2,4,90.95
TMD00795,INN00795,2018-07-30,2018,7,30,1,1,2,115
TMD00796,INN00796,2018-12-24,2018,12,24,2,1,3,78.3
TMD00797,INN00797,2018-05-19,2018,5,19,0,1,1,121.5
TMD00798,INN00798,2018-06-14,2018,6,14,0,3,3,120
TMD00799,INN00799,2018-08-31,2018,8,31,0,4,4,105.4
TMD00800,INN00800,2018-10-21,2018,10,21,1,2,3,101.87
TMD00801,INN00801,2018-09-28,2018,9,28,0,1,1,65
TMD00802,INN00802,2017-11-06,2017,11,6,0,2,2,116
TMD00803,INN00803,2018-04-21,2018,4,21,0,1,1,69.3
TMD00804,INN00804,2017-09-30,2017,9,30,0,2,2,90.25
TMD00805,INN00805,2018-09-02,2018,9,2,2,3,5,119.85
TMD00806,INN00806,2017-12-06,2017,12,6,1,0,1,76.5
TMD00807,INN00807,2018-10-27,2018,10,27,0,3,3,109
TMD00808,INN00808,2018-05-21,2018,5,21,1,1,2,126.9
TMD00809,INN00809,2018-07-19,2018,7,19,0,1,1,65
TMD00810,INN00810,2018-01-02,2018,1,2,1,1,2,86
TMD00811,INN00811,2018-07-14,2018,7,14,1,3,4,139
TMD00812,INN00812,2018-09-04,2018,9,4,2,0,2,109.8
TMD00813,INN00813,2018-05-12,2018,5,12,2,3,5,132.6
TMD00814,INN00814,2018-06-10,2018,6,10,1,2,3,75.33
TMD00815,INN00815,2017-09-09,2017,9,9,0,2,2,65
TMD00816,INN00816,2018-11-26,2018,11,26,2,1,3,68
