ID,n_adults,n_children,marital_status,lead_time,market_segment,repeated_guest,previous_cancellations,previous_bookings_not_canceled,status
INN07285,2,0,Single,257,Online,1,3,18,Not_Canceled
INN00446,1,0,Single,1,Corporate,0,0,0,Not_Canceled
INN00447,2,0,Single,7,Online,0,0,0,Not_Canceled
INN00448,2,0,Single,43,Offline,0,0,0,Not_Canceled
INN04105,2,0,Single,251,Online,1,2,0,Not_Canceled
INN00450,2,0,Single,247,Online,0,0,0,Not_Canceled
INN00451,2,0,Single,24,Online,0,0,0,Not_Canceled
INN06663,2,0,Single,250,Online,1,1,15,Not_Canceled
INN00453,2,0,Single,52,Online,0,0,0,Not_Canceled
INN00454,2,0,Single,56,Offline,0,0,0,Not_Canceled
INN00455,1,0,Single,12,Offline,0,0,0,Not_Canceled
INN00456,2,0,Single,230,Online,0,0,0,Not_Canceled
INN00457,2,1,In relation,92,Online,0,0,0,Not_Canceled
INN00458,1,0,Single,2,Online,0,0,0,Not_Canceled
INN00459,2,0,Single,74,Offline,0,0,0,Not_Canceled
INN00460,2,0,Single,82,Online,0,0,0,Not_Canceled
INN00461,1,0,Single,37,Offline,0,0,0,Not_Canceled
INN00462,2,0,Single,147,Online,0,0,0,Not_Canceled
INN00463,1,0,Single,2,Corporate,0,0,0,Not_Canceled
INN00464,2,0,Single,166,Online,0,0,0,Not_Canceled
INN00465,2,0,Single,28,Online,0,0,0,Not_Canceled
INN00466,2,0,Single,309,Online,0,0,0,Not_Canceled
INN00467,2,0,Single,54,Online,0,0,0,Not_Canceled
INN06918,2,0,Single,250,Online,1,1,1,Not_Canceled
INN00469,2,1,In relation,1,Online,0,0,0,Not_Canceled
INN00470,2,0,Single,0,Offline,0,0,0,Not_Canceled
INN00471,2,0,Single,4,Offline,0,0,0,Not_Canceled
INN00472,2,0,Single,60,Online,0,0,0,Not_Canceled
INN00473,2,0,Single,157,Online,0,0,0,Not_Canceled
INN00474,2,0,Single,268,Offline,0,0,0,Not_Canceled
INN00475,2,0,Single,38,Online,0,0,0,Not_Canceled
INN00476,2,2,In relation,30,Online,0,0,0,Not_Canceled
INN00477,2,0,Single,2,Online,0,0,0,Not_Canceled
INN00478,2,0,Single,217,Online,0,0,0,Canceled
INN00479,2,0,Single,143,Offline,0,0,0,Not_Canceled
INN00693,1,0,Single,245,Online,1,1,7,Not_Canceled
INN00481,1,0,Single,188,Online,0,0,0,Not_Canceled
INN00482,3,0,Single,94,Online,0,0,0,Not_Canceled
INN00483,1,0,Single,32,Offline,0,0,0,Not_Canceled
INN00484,3,0,Single,2,Online,0,0,0,Not_Canceled
INN00485,2,0,Single,70,Online,0,0,0,Not_Canceled
INN00486,2,0,Single,4,Offline,0,0,0,Not_Canceled
INN00487,2,0,Single,34,Complementary,0,0,0,Not_Canceled
INN00488,2,2,In relation,16,Online,0,0,0,Not_Canceled
INN00489,2,0,Single,24,Online,0,0,0,Not_Canceled
INN00490,2,0,Single,78,Online,0,0,0,Not_Canceled
INN00491,2,0,Single,305,Online,0,0,0,Not_Canceled
INN00492,2,0,Single,37,Offline,0,0,0,Not_Canceled
INN00493,2,0,Single,98,Online,0,0,0,Not_Canceled
INN00494,2,0,Single,14,Online,0,0,0,Not_Canceled
INN00495,1,0,Single,44,Online,0,0,0,Not_Canceled
INN09725,2,0,Single,245,Online,1,1,0,Not_Canceled
INN00497,2,0,Single,213,Online,0,0,0,Not_Canceled
INN09759,2,0,Single,245,Offline,1,1,0,Not_Canceled
INN00499,2,0,Single,55,Offline,0,0,0,Not_Canceled
INN03053,3,0,Single,241,Online,1,0,4,Not_Canceled
INN00501,2,0,Single,44,Offline,0,0,0,Not_Canceled
INN09571,2,0,Single,239,Offline,1,1,0,Not_Canceled
INN00503,1,0,Single,0,Corporate,0,0,0,Not_Canceled
INN09630,2,0,Single,239,Offline,1,1,0,Not_Canceled
INN00505,2,0,Single,152,Offline,0,0,0,Not_Canceled
INN00506,3,0,Single,42,Online,0,0,0,Not_Canceled
INN12793,2,1,In relation,239,Online,1,0,8,Not_Canceled
INN00508,2,0,Single,69,Online,0,0,0,Not_Canceled
INN00509,2,0,Single,80,Online,0,0,0,Not_Canceled
INN09623,2,0,Single,238,Offline,1,1,0,Not_Canceled
INN04460,1,0,Single,237,Online,1,1,0,Not_Canceled
INN00512,2,0,Single,67,Online,0,0,0,Not_Canceled
INN00513,2,0,Single,41,Online,0,0,0,Not_Canceled
INN00514,2,0,Single,154,Online,0,0,0,Not_Canceled
INN00515,2,0,Single,55,Offline,0,0,0,Canceled
INN00516,2,0,Single,2,Offline,0,0,0,Not_Canceled
INN00517,2,0,Single,99,Online,0,0,0,Canceled
INN00518,1,0,Single,14,Corporate,0,0,0,Not_Canceled
INN00519,1,0,Single,0,Online,0,0,0,Not_Canceled
INN00520,2,0,Single,22,Online,0,0,0,Not_Canceled
INN00521,1,0,Single,7,Online,0,0,0,Not_Canceled
INN00522,2,0,Single,84,Online,0,0,0,Not_Canceled
INN16862,3,0,Single,233,Online,1,0,3,Not_Canceled
INN00524,1,0,Single,71,Offline,0,0,0,Not_Canceled
INN00525,2,0,Single,4,Online,0,0,0,Not_Canceled
INN00526,1,0,Single,71,Offline,0,0,0,Not_Canceled
INN00527,2,0,Single,58,Online,0,0,0,Not_Canceled
INN00528,3,0,Single,133,Online,0,0,0,Not_Canceled
INN00529,2,0,Single,27,Online,0,0,0,Not_Canceled
INN00530,2,0,Single,27,Online,0,0,0,Not_Canceled
INN00531,1,0,Single,9,Online,0,0,0,Not_Canceled
INN00532,2,1,In relation,86,Online,0,0,0,Not_Canceled
INN00533,2,0,Single,13,Offline,0,0,0,Not_Canceled
INN00534,2,0,Single,0,Online,0,0,0,Not_Canceled
INN01292,2,0,Single,230,Online,1,4,20,Not_Canceled
INN00536,2,0,Single,82,Online,0,0,0,Canceled
INN04657,2,0,Single,230,Online,1,2,5,Not_Canceled
INN00538,2,0,Single,3,Online,0,0,0,Not_Canceled
INN00539,1,0,Single,35,Online,0,0,0,Not_Canceled
INN00540,1,0,Single,12,Online,0,0,0,Not_Canceled
INN00541,1,0,Single,0,Complementary,0,0,0,Not_Canceled
INN00542,2,1,In relation,7,Online,0,0,0,Not_Canceled
INN00543,2,0,Single,47,Online,0,0,0,Not_Canceled
INN00544,2,0,Single,117,Online,0,0,0,Not_Canceled
INN09989,2,0,Single,229,Online,1,1,0,Not_Canceled
INN00546,2,0,Single,26,Offline,0,0,0,Not_Canceled
INN00547,2,0,Single,75,Online,0,0,0,Canceled
INN00548,2,0,Single,256,Online,0,0,0,Not_Canceled
INN00549,2,1,In relation,137,Online,0,0,0,Not_Canceled
INN00430,2,0,Single,224,Online,1,0,12,Not_Canceled
INN00551,1,0,Single,1,Offline,0,0,0,Not_Canceled
INN00552,2,0,Single,18,Offline,0,0,0,Not_Canceled
INN00553,2,0,Single,78,Online,0,0,0,Not_Canceled
INN00554,1,0,Single,8,Complementary,0,0,0,Canceled
INN00555,1,2,In relation,30,Online,0,0,0,Not_Canceled
INN00556,2,0,Single,117,Online,0,0,0,Not_Canceled
INN00557,2,0,Single,10,Online,0,0,0,Not_Canceled
INN06009,2,0,Single,224,Online,1,0,7,Not_Canceled
INN00559,2,0,Single,8,Online,0,0,0,Not_Canceled
INN00560,2,0,Single,386,Online,0,0,0,Not_Canceled
INN00561,2,0,Single,273,Online,0,0,0,Not_Canceled
INN00562,2,0,Single,33,Online,0,0,0,Not_Canceled
INN00563,3,0,Single,184,Online,0,0,0,Not_Canceled
INN00564,2,0,Single,232,Online,0,0,0,Not_Canceled
INN00565,1,0,Single,188,Online,0,0,0,Not_Canceled
INN00566,2,0,Single,102,Offline,0,0,0,Not_Canceled
INN00567,2,0,Single,45,Online,0,0,0,Not_Canceled
INN00568,1,0,Single,1,Corporate,0,0,0,Not_Canceled
INN00569,2,0,Single,63,Online,0,0,0,Not_Canceled
INN00570,2,0,Single,89,Online,0,0,0,Not_Canceled
INN00571,1,0,Single,63,Online,0,0,0,Not_Canceled
INN00572,2,0,Single,304,Online,0,0,0,Not_Canceled
INN00573,1,0,Single,1,Online,0,0,0,Not_Canceled
INN00574,1,0,Single,51,Corporate,0,0,0,Not_Canceled
INN00575,2,0,Single,110,Online,0,0,0,Not_Canceled
INN00576,2,0,Single,20,Online,0,0,0,Not_Canceled
INN00577,2,0,Single,50,Online,0,0,0,Not_Canceled
INN00578,2,0,Single,48,Online,0,0,0,Not_Canceled
INN00579,2,0,Single,96,Online,0,0,0,Not_Canceled
INN00580,2,0,Single,148,Offline,0,0,0,Not_Canceled
INN00581,2,0,Single,25,Online,0,0,0,Not_Canceled
INN00582,2,0,Single,148,Online,0,0,0,Not_Canceled
INN08801,2,0,Single,222,Online,1,0,8,Not_Canceled
INN00584,1,0,Single,257,Offline,0,0,0,Not_Canceled
INN00585,2,0,Single,105,Online,0,0,0,Not_Canceled
INN00586,1,0,Single,4,Online,0,0,0,Not_Canceled
INN00587,2,0,Single,67,Complementary,0,0,0,Not_Canceled
INN00588,2,0,Single,61,Online,0,0,0,Not_Canceled
INN00589,2,0,Single,79,Offline,0,0,0,Not_Canceled
INN01797,3,0,Single,221,Offline,1,1,4,Not_Canceled
INN00591,2,0,Single,120,Online,0,0,0,Not_Canceled
INN00592,2,0,Single,157,Offline,0,0,0,Not_Canceled
INN04349,1,0,Single,221,Offline,1,0,6,Not_Canceled
INN00594,2,0,Single,46,Online,0,0,0,Not_Canceled
INN00595,1,0,Single,41,Corporate,0,0,0,Not_Canceled
INN00596,3,0,Single,84,Online,0,0,0,Not_Canceled
INN00597,2,0,Single,245,Online,0,0,0,Not_Canceled
INN00598,2,0,Single,27,Online,0,0,0,Not_Canceled
INN00599,2,0,Single,74,Online,0,0,0,Not_Canceled
INN00600,2,0,Single,85,Online,0,0,0,Not_Canceled
INN04356,2,0,Single,221,Online,1,1,0,Not_Canceled
INN00602,2,0,Single,256,Online,0,0,0,Not_Canceled
INN09227,2,0,Single,220,Offline,1,3,19,Not_Canceled
INN00604,2,0,Single,64,Online,0,0,0,Not_Canceled
INN13229,2,0,Single,220,Online,1,3,12,Canceled
INN01700,1,0,Single,219,Offline,1,0,3,Not_Canceled
INN00607,2,0,Single,127,Offline,0,0,0,Not_Canceled
INN00608,2,0,Single,73,Offline,0,0,0,Not_Canceled
INN00609,2,0,Single,36,Online,0,0,0,Not_Canceled
INN00610,2,0,Single,17,Online,0,0,0,Not_Canceled
INN00611,2,0,Single,164,Online,0,0,0,Canceled
INN00612,2,0,Single,0,Corporate,0,0,0,Not_Canceled
INN00613,2,0,Single,37,Online,0,0,0,Not_Canceled
INN00614,3,0,Single,191,Offline,0,0,0,Not_Canceled
INN00615,2,2,In relation,33,Online,0,0,0,Canceled
INN00616,2,0,Single,32,Online,0,0,0,Not_Canceled
INN00617,1,0,Single,3,Offline,0,0,0,Not_Canceled
INN00618,2,0,Single,53,Online,0,0,0,Not_Canceled
INN00619,2,0,Single,8,Complementary,0,0,0,Not_Canceled
INN00620,2,0,Single,107,Online,0,0,0,Not_Canceled
INN00621,2,0,Single,55,Offline,0,0,0,Not_Canceled
INN00622,2,0,Single,84,Offline,0,0,0,Not_Canceled
INN02643,1,0,Single,219,Offline,1,0,1,Not_Canceled
INN00624,2,0,Single,1,Online,0,0,0,Not_Canceled
INN07703,2,0,Single,218,Online,1,1,0,Not_Canceled
INN00626,2,0,Single,41,Online,0,0,0,Not_Canceled
INN00627,2,0,Single,86,Corporate,0,0,0,Not_Canceled
INN00628,2,0,Single,167,Online,0,0,0,Not_Canceled
INN00629,2,0,Single,34,Online,0,0,0,Not_Canceled
INN00630,2,0,Single,101,Online,0,0,0,Canceled
INN00631,2,0,Single,259,Online,0,0,0,Not_Canceled
INN00632,2,0,Single,122,Online,0,0,0,Not_Canceled
INN00633,2,0,Single,1,Online,0,0,0,Not_Canceled
INN05492,2,1,In relation,215,Online,1,3,20,Not_Canceled
INN00635,2,0,Single,35,Online,0,0,0,Not_Canceled
INN00636,1,0,Single,192,Offline,0,0,0,Not_Canceled
INN00637,2,0,Single,4,Online,0,0,0,Not_Canceled
INN00638,2,0,Single,85,Offline,0,0,0,Not_Canceled
INN00639,3,0,Single,137,Online,0,0,0,Not_Canceled
INN00640,2,0,Single,74,Offline,0,0,0,Not_Canceled
INN00641,1,0,Single,116,Offline,0,0,0,Not_Canceled
INN00642,2,0,Single,34,Online,0,0,0,Not_Canceled
INN02590,2,0,Single,213,Online,1,2,4,Not_Canceled
INN00644,2,0,Single,149,Online,0,0,0,Not_Canceled
INN00645,2,0,Single,12,Online,0,0,0,Not_Canceled
INN00646,3,0,Single,52,Online,0,0,0,Not_Canceled
INN00647,2,0,Single,191,Offline,0,0,0,Not_Canceled
INN00648,2,0,Single,37,Offline,0,0,0,Not_Canceled
INN17022,2,0,Single,213,Offline,1,0,2,Not_Canceled
INN00650,1,0,Single,9,Offline,0,0,0,Not_Canceled
INN00651,2,0,Single,7,Online,0,0,0,Not_Canceled
INN00652,2,0,Single,78,Online,0,0,0,Not_Canceled
INN00653,2,0,Single,0,Online,0,0,0,Not_Canceled
INN00654,0,2,In relation,78,Online,0,0,0,Not_Canceled
INN02437,2,0,Single,211,Online,1,1,5,Not_Canceled
INN00656,2,0,Single,37,Offline,0,0,0,Not_Canceled
INN00657,2,0,Single,8,Online,0,0,0,Not_Canceled
INN00658,4,0,Single,32,Online,0,0,0,Not_Canceled
INN00659,2,0,Single,48,Offline,0,0,0,Not_Canceled
INN00660,2,0,Single,89,Online,0,0,0,Not_Canceled
INN00661,1,0,Single,0,Corporate,0,0,0,Not_Canceled
INN00662,2,0,Single,15,Online,0,0,0,Not_Canceled
INN00663,1,0,Single,10,Corporate,0,0,0,Not_Canceled
INN00664,1,0,Single,43,Online,0,0,0,Not_Canceled
INN00665,2,1,In relation,27,Online,0,0,0,Not_Canceled
INN00666,2,0,Single,386,Online,0,0,0,Not_Canceled
INN00667,1,0,Single,72,Offline,0,0,0,Not_Canceled
INN03157,2,0,Single,211,Online,1,1,18,Not_Canceled
INN00669,2,0,Single,37,Offline,0,0,0,Not_Canceled
INN00670,2,0,Single,170,Offline,0,0,0,Not_Canceled
INN00671,1,0,Single,265,Offline,0,0,0,Not_Canceled
INN00672,2,0,Single,49,Online,0,0,0,Not_Canceled
INN00673,2,0,Single,51,Online,0,0,0,Not_Canceled
INN00674,1,0,Single,3,Online,0,0,0,Not_Canceled
INN00675,2,0,Single,265,Online,0,0,0,Not_Canceled
INN00676,2,0,Single,34,Online,0,0,0,Not_Canceled
INN00677,2,0,Single,1,Online,0,0,0,Not_Canceled
INN00678,2,0,Single,77,Online,0,0,0,Not_Canceled
INN00679,1,0,Single,60,Online,0,0,0,Not_Canceled
INN00680,2,0,Single,56,Offline,0,0,0,Not_Canceled
INN00681,2,0,Single,0,Online,0,0,0,Not_Canceled
INN00507,3,0,Single,209,Online,1,0,8,Not_Canceled
INN00683,1,0,Single,4,Online,0,0,0,Not_Canceled
INN00684,2,1,In relation,68,Online,0,0,0,Not_Canceled
INN00685,2,0,Single,1,Online,0,0,0,Not_Canceled
INN00686,2,0,Single,61,Online,0,0,0,Not_Canceled
INN00687,2,0,Single,40,Online,0,0,0,Canceled
INN00688,2,0,Single,6,Online,0,0,0,Not_Canceled
INN00689,2,0,Single,58,Online,0,0,0,Not_Canceled
INN04502,2,1,In relation,208,Online,1,3,38,Not_Canceled
INN00691,2,0,Single,177,Online,0,0,0,Not_Canceled
INN00692,2,0,Single,13,Online,0,0,0,Not_Canceled
INN06284,2,0,Single,208,Offline,1,0,3,Not_Canceled
INN00694,2,0,Single,189,Online,0,0,0,Not_Canceled
INN07390,2,1,In relation,208,Online,1,0,1,Not_Canceled
INN00696,2,0,Single,257,Online,0,0,0,Not_Canceled
INN00697,2,0,Single,207,Online,0,0,0,Not_Canceled
INN22595,2,0,Single,207,Online,1,0,5,Not_Canceled
INN00699,2,0,Single,39,Online,0,0,0,Not_Canceled
INN00700,2,1,In relation,11,Online,0,0,0,Not_Canceled
INN00701,2,0,Single,177,Online,0,0,0,Not_Canceled
INN00702,2,0,Single,15,Online,0,0,0,Not_Canceled
INN00703,2,0,Single,10,Online,0,0,0,Not_Canceled
INN00704,3,0,Single,60,Online,0,0,0,Not_Canceled
INN02701,2,0,Single,205,Online,1,0,22,Not_Canceled
INN03573,1,0,Single,205,Online,1,0,1,Not_Canceled
INN00707,1,1,In relation,76,Offline,0,0,0,Not_Canceled
INN00708,2,0,Single,146,Online,0,0,0,Not_Canceled
INN00709,1,0,Single,188,Online,0,0,0,Not_Canceled
INN00710,2,0,Single,114,Online,0,0,0,Not_Canceled
INN00711,2,0,Single,256,Online,0,0,0,Not_Canceled
INN00712,2,0,Single,210,Offline,0,0,0,Not_Canceled
INN00713,2,0,Single,16,Online,0,0,0,Not_Canceled
INN00714,2,0,Single,64,Online,0,0,0,Not_Canceled
INN00715,2,0,Single,105,Offline,0,0,0,Not_Canceled
INN00716,2,0,Single,0,Online,0,0,0,Not_Canceled
INN00717,2,0,Single,37,Online,0,0,0,Not_Canceled
INN00718,2,0,Single,54,Online,0,0,0,Canceled
INN00719,3,0,Single,81,Online,0,0,0,Not_Canceled
INN00720,3,0,Single,2,Online,0,0,0,Not_Canceled
INN00721,2,0,Single,61,Offline,0,0,0,Not_Canceled
INN00722,2,0,Single,11,Offline,0,0,0,Canceled
INN00723,2,0,Single,4,Online,0,0,0,Not_Canceled
INN00724,2,0,Single,63,Offline,0,0,0,Not_Canceled
INN00725,2,0,Single,320,Online,0,0,0,Not_Canceled
INN00726,2,1,In relation,3,Online,0,0,0,Not_Canceled
INN00727,2,0,Single,62,Online,0,0,0,Not_Canceled
INN00728,2,0,Single,91,Online,0,0,0,Not_Canceled
INN00729,2,0,Single,123,Online,0,0,0,Not_Canceled
INN00730,2,0,Single,13,Online,0,0,0,Not_Canceled
INN04674,2,0,Single,204,Online,1,1,4,Not_Canceled
INN00732,2,0,Single,180,Offline,0,0,0,Not_Canceled
INN00733,2,2,In relation,222,Online,0,0,0,Not_Canceled
INN04397,3,0,Single,203,Online,1,0,4,Not_Canceled
INN00735,2,0,Single,88,Offline,0,0,0,Not_Canceled
INN00736,2,0,Single,26,Online,0,0,0,Not_Canceled
INN00737,2,0,Single,17,Online,0,0,0,Not_Canceled
INN00738,2,0,Single,104,Online,0,0,0,Not_Canceled
INN02372,2,1,In relation,202,Online,1,4,16,Not_Canceled
INN00740,2,0,Single,128,Online,0,0,0,Not_Canceled
INN00741,1,0,Single,11,Offline,0,0,0,Canceled
INN00742,2,0,Single,6,Online,0,0,0,Not_Canceled
INN04095,2,1,In relation,199,Online,1,0,2,Not_Canceled
INN00744,2,0,Single,304,Online,0,0,0,Not_Canceled
INN00745,2,0,Single,4,Offline,0,0,0,Not_Canceled
INN00746,3,0,Single,25,Online,0,0,0,Not_Canceled
INN00747,3,0,Single,65,Offline,0,0,0,Not_Canceled
INN08330,2,0,Single,199,Online,1,0,6,Not_Canceled
INN00749,3,0,Single,45,Online,0,0,0,Not_Canceled
INN00750,2,0,Single,25,Online,0,0,0,Not_Canceled
INN00751,1,0,Single,5,Corporate,0,0,0,Not_Canceled
INN00752,2,0,Single,247,Online,0,0,0,Not_Canceled
INN00753,2,0,Single,6,Online,0,0,0,Not_Canceled
INN00754,2,1,In relation,25,Online,0,0,0,Canceled
INN00755,2,0,Single,52,Online,0,0,0,Not_Canceled
INN00756,2,0,Single,18,Online,0,0,0,Not_Canceled
INN00757,2,0,Single,296,Online,0,0,0,Not_Canceled
INN00758,2,0,Single,174,Online,0,0,0,Not_Canceled
INN00759,3,0,Single,31,Online,0,0,0,Not_Canceled
INN02846,3,0,Single,198,Online,1,1,8,Not_Canceled
INN00761,1,2,In relation,30,Online,0,0,0,Not_Canceled
INN00762,2,0,Single,68,Online,0,0,0,Not_Canceled
INN00763,2,0,Single,194,Online,0,0,0,Not_Canceled
INN00764,2,0,Single,145,Offline,0,0,0,Not_Canceled
INN00765,2,0,Single,292,Online,0,0,0,Not_Canceled
INN00766,2,0,Single,0,Online,0,0,0,Not_Canceled
INN00767,2,0,Single,24,Online,0,0,0,Not_Canceled
INN00768,2,0,Single,124,Online,0,0,0,Not_Canceled
INN00769,2,0,Single,44,Offline,0,0,0,Not_Canceled
INN00770,2,0,Single,257,Online,0,0,0,Not_Canceled
INN00771,1,0,Single,164,Offline,0,0,0,Not_Canceled
INN00772,2,0,Single,153,Online,0,0,0,Not_Canceled
INN00185,2,0,Single,196,Online,1,0,2,Not_Canceled
INN06063,2,0,Single,196,Online,1,0,1,Not_Canceled
INN00775,2,0,Single,29,Online,0,0,0,Not_Canceled
INN00776,2,0,Single,59,Online,0,0,0,Not_Canceled
INN00777,1,0,Single,91,Corporate,0,0,0,Not_Canceled
INN00778,2,0,Single,76,Online,0,0,0,Not_Canceled
INN00779,2,0,Single,93,Online,0,0,0,Not_Canceled
INN00780,1,0,Single,4,Complementary,0,0,0,Not_Canceled
INN00781,2,0,Single,25,Online,0,0,0,Not_Canceled
INN00782,2,0,Single,245,Online,0,0,0,Not_Canceled
INN00783,3,0,Single,74,Offline,0,0,0,Not_Canceled
INN00784,2,0,Single,275,Online,0,0,0,Not_Canceled
INN00785,2,0,Single,14,Online,0,0,0,Not_Canceled
INN00786,1,0,Single,265,Offline,0,0,0,Not_Canceled
INN00787,2,0,Single,122,Offline,0,0,0,Not_Canceled
INN00788,1,0,Single,158,Online,0,0,0,Canceled
INN00789,2,0,Single,119,Online,0,0,0,Not_Canceled
INN00790,1,0,Single,6,Corporate,0,0,0,Not_Canceled
INN00791,2,0,Single,122,Online,0,0,0,Not_Canceled
INN00792,2,0,Single,60,Online,0,0,0,Canceled
INN00793,2,0,Single,1,Offline,0,0,0,Not_Canceled
INN00794,2,0,Single,121,Offline,0,0,0,Not_Canceled
INN00795,2,0,Single,301,Online,0,0,0,Not_Canceled
INN00796,2,0,Single,349,Online,0,0,0,Not_Canceled
INN00214,3,0,Single,195,Online,1,0,3,Not_Canceled
INN00798,1,0,Single,71,Offline,0,0,0,Not_Canceled
INN00799,2,0,Single,200,Online,0,0,0,Not_Canceled
INN00800,2,0,Single,71,Online,0,0,0,Not_Canceled
INN03664,2,0,Single,195,Online,1,0,1,Not_Canceled
INN00850,2,0,Single,194,Online,1,0,14,Not_Canceled
INN03205,2,0,Single,194,Online,1,0,2,Not_Canceled
INN00804,1,0,Single,29,Online,0,0,0,Not_Canceled
INN00805,2,0,Single,179,Online,0,0,0,Not_Canceled
INN00806,2,0,Single,81,Online,0,0,0,Not_Canceled
INN00807,2,0,Single,35,Online,0,0,0,Not_Canceled
INN00808,2,0,Single,60,Online,0,0,0,Canceled
INN00809,1,0,Single,34,Corporate,0,0,0,Not_Canceled
INN00810,1,0,Single,0,Online,0,0,0,Not_Canceled
INN00811,2,0,Single,5,Online,0,0,0,Not_Canceled
INN00812,2,0,Single,48,Online,0,0,0,Not_Canceled
INN00813,2,0,Single,54,Online,0,0,0,Not_Canceled
INN00814,1,0,Single,57,Offline,0,0,0,Not_Canceled
INN00815,1,0,Single,5,Corporate,0,0,0,Not_Canceled
INN00816,2,0,Single,130,Offline,0,0,0,Not_Canceled
INN00817,2,1,In relation,57,Online,0,0,0,Not_Canceled
INN00818,2,0,Single,89,Online,0,0,0,Not_Canceled
INN00819,2,0,Single,221,Online,0,0,0,Not_Canceled
INN00820,1,0,Single,1,Corporate,0,0,0,Not_Canceled
INN07928,2,0,Single,193,Offline,1,0,7,Not_Canceled
INN09586,2,0,Single,193,Offline,1,0,9,Not_Canceled
INN00823,2,0,Single,55,Offline,0,0,0,Not_Canceled
INN00824,2,0,Single,247,Online,0,0,0,Not_Canceled
INN00825,2,0,Single,74,Offline,0,0,0,Not_Canceled
INN00826,1,0,Single,2,Offline,0,0,0,Not_Canceled
INN00827,3,0,Single,47,Online,0,0,0,Canceled
INN00828,2,0,Single,56,Offline,0,0,0,Not_Canceled
INN00829,2,0,Single,96,Offline,0,0,0,Not_Canceled
INN00830,2,0,Single,156,Online,0,0,0,Not_Canceled
INN09634,2,0,Single,193,Online,1,1,0,Not_Canceled
INN00832,2,0,Single,268,Online,0,0,0,Not_Canceled
INN00833,2,0,Single,32,Offline,0,0,0,Not_Canceled
INN00834,1,0,Single,0,Complementary,0,0,0,Not_Canceled
INN00835,2,0,Single,107,Offline,0,0,0,Not_Canceled
INN00836,1,0,Single,159,Online,0,0,0,Not_Canceled
INN00837,3,0,Single,46,Online,0,0,0,Not_Canceled
INN00838,2,0,Single,17,Online,0,0,0,Not_Canceled
INN00839,2,0,Single,57,Online,0,0,0,Not_Canceled
INN00840,2,0,Single,1,Online,0,0,0,Not_Canceled
INN00841,2,0,Single,159,Online,0,0,0,Not_Canceled
INN00063,1,0,Single,192,Offline,1,2,6,Not_Canceled
INN00843,2,0,Single,17,Online,0,0,0,Not_Canceled
INN00844,1,0,Single,9,Online,0,0,0,Not_Canceled
INN00845,3,0,Single,111,Online,0,0,0,Not_Canceled
INN00846,2,0,Single,74,Offline,0,0,0,Not_Canceled
INN00847,2,0,Single,56,Offline,0,0,0,Not_Canceled
INN00504,1,0,Single,192,Offline,1,0,1,Not_Canceled
INN00849,2,1,In relation,3,Online,0,0,0,Not_Canceled
INN01304,1,0,Single,192,Offline,1,0,1,Not_Canceled
INN00851,1,0,Single,3,Offline,0,0,0,Not_Canceled
INN02398,1,0,Single,192,Offline,1,0,4,Not_Canceled
INN00853,2,1,In relation,33,Online,0,0,0,Not_Canceled
INN00854,2,0,Single,0,Online,0,0,0,Not_Canceled
INN00855,2,0,Single,0,Online,0,0,0,Not_Canceled
INN00856,2,0,Single,69,Online,0,0,0,Not_Canceled
INN00857,1,0,Single,7,Online,0,0,0,Not_Canceled
INN00858,2,0,Single,40,Online,0,0,0,Not_Canceled
INN00859,2,0,Single,184,Online,0,0,0,Not_Canceled
INN03929,1,0,Single,192,Offline,1,0,2,Not_Canceled
INN00861,2,0,Single,213,Online,0,0,0,Not_Canceled
INN00862,2,0,Single,79,Online,0,0,0,Not_Canceled
INN06055,1,0,Single,192,Corporate,1,2,9,Not_Canceled
INN00864,2,0,Single,29,Corporate,0,0,0,Canceled
INN00865,2,0,Single,11,Offline,0,0,0,Not_Canceled
INN00866,2,0,Single,29,Corporate,0,0,0,Not_Canceled
INN00867,2,0,Single,52,Online,0,0,0,Not_Canceled
INN00868,2,0,Single,30,Online,0,0,0,Not_Canceled
INN00869,1,0,Single,1,Corporate,0,0,0,Not_Canceled
INN00870,1,0,Single,16,Corporate,0,0,0,Not_Canceled
INN00871,1,0,Single,48,Offline,0,0,0,Not_Canceled
INN00872,2,0,Single,315,Online,0,0,0,Not_Canceled
INN06322,1,0,Single,192,Offline,1,0,1,Not_Canceled
INN00874,1,0,Single,0,Offline,0,0,0,Not_Canceled
INN00875,2,0,Single,69,Offline,0,0,0,Not_Canceled
INN00876,2,0,Single,99,Online,0,0,0,Canceled
INN00877,2,1,In relation,73,Online,0,0,0,Not_Canceled
INN00878,1,0,Single,181,Online,0,0,0,Not_Canceled
INN01250,2,0,Single,191,Online,1,0,18,Not_Canceled
INN02777,2,0,Single,191,Online,1,0,3,Not_Canceled
INN00881,2,0,Single,83,Offline,0,0,0,Not_Canceled
INN00882,2,0,Single,0,Corporate,0,0,0,Not_Canceled
